account_id,customer_id,account_type,account_open_date,branch_id,current_balance,account_status
ACC000390,CUST04553,Current,2024-06-10,BR0033,5516.89,Active
ACC000391,CUST00115,Savings,2022-11-02,BR0008,54484.96,Active
ACC000392,CUST03217,Current,2020-03-28,BR0015,27981.78,Active
ACC000393,CUST00054,Current,2021-02-11,BR0044,38857.09,Active
ACC000394,CUST03740,Current,2021-04-02,BR0049,10150.86,Active
ACC000395,CUST04609,Salary,2025-01-23,BR0035,3001.0,Active
ACC000396,CUST04634,Savings,2024-12-05,BR0006,40291.77,Active
ACC000397,CUST04863,Current,2023-11-20,BR0020,1851.81,Active
ACC000398,CUST00381,Savings,2021-03-12,BR0016,15050.69,Active
ACC000399,CUST01468,Savings,2024-03-14,BR0045,68146.72,Active
ACC000400,CUST03032,Current,2021-07-04,BR0034,27730.2,Active
ACC000401,CUST02096,Current,2022-08-02,BR0030,228207.64,Active
ACC000402,CUST04882,Savings,2020-06-22,BR0001,75367.47,Active
ACC000403,CUST00939,Savings,2025-06-17,BR0023,10049.94,Active
ACC000404,CUST01849,Salary,2020-12-18,BR0049,22760.37,Active
ACC000405,CUST01483,Savings,2024-10-01,BR0028,20809.3,Active
ACC000406,CUST01379,Savings,2022-10-31,BR0042,3299.04,Active
ACC000407,CUST01401,Savings,2024-07-13,BR0023,7126.11,Active
ACC000408,CUST04297,Savings,2021-02-25,BR0034,11238.35,Active
ACC000409,CUST04005,Salary,2023-05-26,BR0001,1913.21,Active
ACC000410,CUST04633,Savings,2025-08-28,BR0028,23318.26,Active
ACC000411,CUST00919,Salary,2026-03-20,BR0028,16335.79,Active
ACC000412,CUST03043,Current,2021-02-27,BR0036,2958.77,Active
ACC000413,CUST04822,Current,2023-12-19,BR0037,35776.82,Active
ACC000414,CUST03854,Savings,2020-11-30,BR0046,52002.51,Active
ACC000415,CUST03128,Salary,2026-07-30,BR0034,28924.42,Active
ACC000416,CUST00413,Current,2026-08-13,BR0016,14929.86,Active
ACC000417,CUST04947,Savings,2023-06-08,BR0005,44789.57,Active
ACC000418,CUST03076,Salary,2019-11-28,BR0010,49824.62,Active
ACC000419,CUST04767,Current,2024-12-09,BR0012,31852.92,Active
ACC000420,CUST02262,Current,2019-12-24,BR0020,8188.33,Active
ACC000421,CUST00787,Salary,2024-03-22,BR0009,30697.02,Active
ACC000422,CUST03906,Savings,2026-05-26,BR0001,92464.2,Active
ACC000423,CUST04516,Savings,2020-09-02,BR0040,10764.89,Active
ACC000424,CUST01045,Salary,2026-07-07,BR0015,273081.95,Active
ACC000425,CUST01274,Savings,2022-04-20,BR0017,11722.24,Active
ACC000426,CUST02284,Current,2022-02-16,BR0018,22899.91,Active
ACC000427,CUST01079,Salary,2020-07-25,BR0034,9828.26,Active
ACC000428,CUST00541,Current,2022-08-14,BR0024,28794.08,Active
ACC000429,CUST01608,Salary,2025-06-17,BR0001,2722.58,Active
ACC000430,CUST00107,Savings,2021-03-08,BR0003,11438.61,Active
ACC000431,CUST00416,Current,2024-09-01,BR0046,5939.94,Active
ACC000432,CUST01795,Savings,2024-01-22,BR0009,25910.56,Active
ACC000433,CUST04080,Current,2021-01-27,BR0009,72644.78,Active
ACC000434,CUST00846,Savings,2020-06-30,BR0024,47820.39,Active
ACC000435,CUST00340,Savings,2023-11-19,BR0033,1279.22,Active
ACC000436,CUST02749,Savings,2021-04-17,BR0027,255373.79,Active
ACC000437,CUST01615,Savings,2024-10-13,BR0044,31392.87,Blocked
ACC000438,CUST00471,Current,2020-12-20,BR0046,8675.0,Active
ACC000439,CUST01891,Current,2024-11-12,BR0030,26596.99,Active
ACC000440,CUST03260,Salary,2022-07-09,BR0007,27212.39,Active
ACC000441,CUST01838,Savings,2023-07-08,BR0050,9894.97,Active
ACC000442,CUST00188,Salary,2025-04-01,BR0011,27931.21,Blocked
ACC000443,CUST00735,Current,2024-04-23,BR0044,10625.73,Active
ACC000444,CUST00607,Current,2022-12-16,BR0020,13558.45,Active
ACC000445,CUST04982,Savings,2026-04-26,BR0011,9666.92,Active
ACC000446,CUST04350,Savings,2023-06-17,BR0008,3947.33,Inactive
ACC000447,CUST00239,Current,2020-08-21,BR0016,26239.04,Active
ACC000448,CUST04434,Current,2025-05-03,BR0005,44460.63,Active
ACC000449,CUST03211,Savings,2024-05-13,BR0010,40858.1,Active
ACC000450,CUST01664,Savings,2020-03-16,BR0027,58918.49,Active
ACC000451,CUST04105,Savings,2022-07-12,BR0024,32506.92,Active
ACC000452,CUST03020,Current,2021-09-28,BR0026,11622.86,Active
ACC000453,CUST00333,Current,2022-10-05,BR0015,60330.72,Active
ACC000454,CUST01254,Savings,2020-11-07,BR0037,4319.86,Active
ACC000455,CUST03226,Current,2021-09-07,BR0024,7474.07,Active
ACC000456,CUST04762,Current,2026-08-09,BR0050,6925.46,Active
ACC000457,CUST02087,Current,2023-10-28,BR0042,80504.41,Active
ACC000458,CUST03535,Current,2021-04-02,BR0013,68278.23,Active
ACC000459,CUST04954,Savings,2026-05-28,BR0046,39528.07,Active
ACC000460,CUST03415,Current,2023-02-02,BR0001,79723.19,Active
ACC000461,CUST04953,Current,2020-01-02,BR0011,7668.38,Active
ACC000462,CUST01061,Savings,2022-09-12,BR0025,33466.97,Active
ACC000463,CUST00963,Savings,2020-02-24,BR0019,18954.39,Inactive
ACC000464,CUST02095,Savings,2023-09-26,BR0027,60855.56,Active
ACC000465,CUST02815,Salary,2026-07-19,BR0036,19182.06,Active
ACC000466,CUST02184,Salary,2025-04-05,BR0010,13878.12,Active
ACC000467,CUST04217,Salary,2025-09-01,BR0041,42154.23,Active
ACC000468,CUST00322,Salary,2026-01-25,BR0048,63032.33,Active
ACC000469,CUST04868,Salary,2024-09-04,BR0040,9877.21,Active
ACC000470,CUST03339,Savings,2020-06-27,BR0041,20469.87,Active
ACC000471,CUST02549,Salary,2024-01-27,BR0006,6184.93,Active
ACC000472,CUST04677,Salary,2020-06-03,BR0025,1099.19,Active
ACC000473,CUST01647,Salary,2025-04-17,BR0022,28016.57,Active
ACC000474,CUST01098,Salary,2025-03-21,BR0019,45738.08,Inactive
ACC000475,CUST01530,Current,2022-05-17,BR0043,30166.28,Active
ACC000476,CUST04356,Savings,2024-02-19,BR0015,2122.87,Active
ACC000477,CUST01658,Savings,2024-06-09,BR0045,14457.67,Active
ACC000478,CUST00645,Salary,2024-07-16,BR0024,1537.61,Active
ACC000479,CUST04334,Current,2025-08-15,BR0026,113964.39,Active
ACC000480,CUST02188,Current,2024-03-04,BR0030,5983.34,Active
ACC000481,CUST03199,Salary,2024-02-01,BR0037,99357.96,Active
ACC000482,CUST04091,Current,2023-01-01,BR0030,68531.14,Active
ACC000483,CUST02198,Salary,2026-02-01,BR0050,7474.79,Inactive
ACC000484,CUST02749,Savings,2024-04-18,BR0024,5657.05,Inactive
ACC000485,CUST03577,Current,2025-02-13,BR0037,33538.33,Active
ACC000486,CUST02219,Current,2021-05-11,BR0025,7996.92,Active
ACC000487,CUST04872,Salary,2022-01-19,BR0025,24908.93,Inactive
ACC000488,CUST00521,Current,2022-05-17,BR0014,12340.07,Active
ACC000489,CUST01037,Savings,2020-10-19,BR0012,2598.29,Active
ACC000490,CUST03031,Savings,2023-06-17,BR0035,1515.41,Active
ACC000491,CUST00065,Salary,2026-02-22,BR0022,28912.26,Active
ACC000492,CUST02510,Salary,2021-05-02,BR0006,11227.6,Active
ACC000493,CUST01519,Current,2022-02-21,BR0039,11342.28,Active
ACC000494,CUST03041,Salary,2024-12-22,BR0025,50768.77,Active
ACC000495,CUST03660,Savings,2023-04-11,BR0008,90050.93,Active
ACC000496,CUST01963,Savings,2023-02-01,BR0030,15882.07,Active
ACC000497,CUST02263,Savings,2023-05-08,BR0016,14636.62,Active
ACC000498,CUST04822,Savings,2022-11-09,BR0018,40141.73,Active
ACC000499,CUST01004,Current,2020-05-07,BR0004,4322.88,Blocked
ACC000500,CUST02170,Salary,2023-10-27,BR0035,28790.01,Active
ACC000501,CUST02031,Savings,2019-11-08,BR0027,42713.19,Active
ACC000502,CUST02466,Current,2023-10-30,BR0020,49825.2,Active
ACC000503,CUST00458,Current,2020-07-15,BR0037,2155.76,Active
ACC000504,CUST03752,Savings,2022-05-20,BR0007,8834.09,Inactive
ACC000505,CUST00149,Savings,2024-06-03,BR0035,7677.77,Active
ACC000506,CUST01000,Current,2023-10-08,BR0034,24831.4,Active
ACC000507,CUST01369,Savings,2024-11-01,BR0008,39218.09,Active
ACC000508,CUST04498,Current,2022-12-15,BR0006,132727.37,Active
ACC000509,CUST04563,Current,2022-04-02,BR0021,12161.63,Active
ACC000510,CUST02972,Salary,2023-11-19,BR0018,12123.65,Active
ACC000511,CUST01444,Current,2026-05-04,BR0033,87518.58,Active
ACC000512,CUST02128,Current,2026-03-16,BR0044,31441.76,Active
ACC000513,CUST04081,Savings,2022-02-03,BR0008,100829.05,Active
ACC000514,CUST01341,Salary,2026-03-16,BR0044,31147.01,Active
ACC000515,CUST04334,Current,2025-06-20,BR0022,5494.26,Active
ACC000516,CUST01210,Savings,2025-08-05,BR0029,4448.16,Active
ACC000517,CUST01082,Salary,2020-02-13,BR0028,3422.7,Active
ACC000518,CUST02654,Current,2024-02-20,BR0013,48750.08,Active
ACC000519,CUST00028,Savings,2020-01-02,BR0018,91703.53,Active
ACC000520,CUST00383,Salary,2021-04-01,BR0045,202649.78,Active
ACC000521,CUST01250,Current,2020-05-29,BR0035,60580.38,Active
ACC000522,CUST03011,Current,2022-04-06,BR0042,88912.35,Active
ACC000523,CUST00374,Savings,2024-08-24,BR0002,10981.64,Active
ACC000524,CUST03964,Salary,2026-01-04,BR0012,5498.89,Active
ACC000525,CUST00539,Current,2024-07-04,BR0012,61089.49,Active
ACC000526,CUST01597,Savings,2024-04-07,BR0028,36359.72,Active
ACC000527,CUST02467,Savings,2021-02-14,BR0037,25057.62,Active
ACC000528,CUST01012,Savings,2025-02-06,BR0049,35061.04,Active
ACC000529,CUST00712,Current,2022-04-26,BR0011,32461.91,Active
ACC000530,CUST01626,Savings,2025-12-08,BR0013,102804.07,Active
ACC000531,CUST02834,Current,2020-01-21,BR0046,104191.17,Active
ACC000532,CUST03202,Savings,2024-03-11,BR0047,42322.09,Active
ACC000533,CUST01528,Salary,2019-11-20,BR0047,60776.8,Active
ACC000534,CUST03971,Savings,2020-01-19,BR0023,40817.86,Active
ACC000535,CUST03060,Salary,2022-03-24,BR0023,12664.98,Active
ACC000536,CUST01747,Savings,2022-12-03,BR0010,54604.83,Active
ACC000537,CUST03627,Savings,2021-04-01,BR0045,4132.37,Active
ACC000538,CUST04278,Salary,2022-08-22,BR0039,78016.05,Active
ACC000539,CUST02354,Current,2024-03-22,BR0031,5253.09,Active
ACC000540,CUST01820,Current,2020-02-04,BR0015,31037.89,Active
ACC000541,CUST03468,Current,2025-06-20,BR0006,7988.96,Active
ACC000542,CUST00285,Current,2023-05-04,BR0026,42790.3,Active
ACC000543,CUST00402,Salary,2025-12-06,BR0030,21147.77,Active
ACC000544,CUST01536,Current,2023-12-22,BR0039,3249.62,Active
ACC000545,CUST00990,Salary,2024-02-08,BR0011,36491.68,Active
ACC000546,CUST01638,Current,2021-03-01,BR0003,11009.29,Active
ACC000547,CUST04026,Savings,2023-12-23,BR0010,63409.95,Active
ACC000548,CUST02902,Salary,2022-10-21,BR0036,22061.53,Active
ACC000549,CUST04574,Salary,2025-06-11,BR0036,35401.35,Active
ACC000550,CUST01499,Salary,2025-08-06,BR0006,6980.79,Inactive
ACC000551,CUST04039,Salary,2020-01-11,BR0041,10859.56,Active
ACC000552,CUST02148,Salary,2021-06-22,BR0017,12703.51,Active
ACC000553,CUST03920,Savings,2020-06-27,BR0021,61576.96,Active
ACC000554,CUST02152,Savings,2023-07-16,BR0010,164860.1,Active
ACC000555,CUST01776,Salary,2021-03-24,BR0010,8381.6,Active
ACC000556,CUST01323,Salary,2021-07-14,BR0033,80195.11,Active
ACC000557,CUST00870,Salary,2025-09-16,BR0019,1630.08,Active
ACC000558,CUST01262,Current,2022-05-17,BR0036,5255.2,Blocked
ACC000559,CUST04638,Savings,2020-04-08,BR0046,6970.66,Active
ACC000560,CUST01509,Savings,2025-09-21,BR0047,4345.91,Inactive
ACC000561,CUST03318,Savings,2021-05-19,BR0025,3293.46,Active
ACC000562,CUST02766,Savings,2023-11-11,BR0024,36156.02,Active
ACC000563,CUST03192,Savings,2021-05-29,BR0041,17036.59,Active
ACC000564,CUST03923,Savings,2024-07-04,BR0005,34727.48,Active
ACC000565,CUST00940,Salary,2025-02-04,BR0004,50441.38,Active
ACC000566,CUST04029,Current,2024-11-11,BR0007,30295.07,Active
ACC000567,CUST00052,Current,2019-10-13,BR0043,48499.84,Active
ACC000568,CUST04579,Current,2020-01-13,BR0050,20263.19,Active
ACC000569,CUST04602,Current,2022-11-23,BR0010,5300.77,Active
ACC000570,CUST00588,Savings,2021-05-27,BR0050,78384.15,Active
ACC000571,CUST03288,Salary,2025-07-06,BR0004,10862.43,Active
ACC000572,CUST02350,Salary,2020-08-21,BR0026,7167.3,Active
ACC000573,CUST03880,Salary,2022-02-13,BR0024,17791.9,Active
ACC000574,CUST02571,Salary,2019-09-09,BR0018,7365.98,Active
ACC000575,CUST00369,Current,2021-09-10,BR0021,13347.49,Active
ACC000576,CUST00596,Savings,2025-04-05,BR0041,33285.09,Active
ACC000577,CUST03018,Savings,2026-07-27,BR0028,33456.79,Inactive
ACC000578,CUST02193,Savings,2022-06-18,BR0005,7499.59,Active
ACC000579,CUST02804,Current,2021-02-26,BR0028,12268.05,Active
ACC000580,CUST04666,Salary,2022-12-19,BR0006,79953.43,Active
ACC000581,CUST03080,Salary,2021-08-04,BR0014,39961.83,Active
ACC000582,CUST03694,Salary,2022-10-24,BR0032,265688.02,Active
ACC000583,CUST01515,Savings,2023-01-25,BR0031,90776.33,Active
ACC000584,CUST01124,Savings,2020-01-12,BR0017,86955.49,Active
ACC000585,CUST01297,Salary,2020-12-22,BR0001,4165.36,Active
ACC000586,CUST04065,Savings,2020-11-08,BR0009,55084.98,Active
ACC000587,CUST00736,Savings,2024-09-28,BR0020,20666.55,Active
ACC000588,CUST01654,Salary,2021-09-28,BR0016,11371.0,Active
ACC000589,CUST03523,Salary,2024-12-08,BR0026,26946.76,Active
ACC000590,CUST04642,Salary,2025-05-03,BR0030,68477.04,Active
ACC000591,CUST04640,Salary,2021-11-05,BR0031,40174.91,Active
ACC000592,CUST01352,Current,2023-03-31,BR0032,7675.83,Active
ACC000593,CUST01896,Savings,2025-06-08,BR0039,53688.32,Blocked
ACC000594,CUST01519,Savings,2024-07-02,BR0029,10248.59,Active
ACC000595,CUST00232,Current,2025-09-09,BR0022,28567.35,Active
ACC000596,CUST04346,Salary,2024-12-22,BR0040,15305.69,Active
ACC000597,CUST04463,Current,2022-04-14,BR0023,16938.77,Active
ACC000598,CUST01704,Salary,2021-05-23,BR0044,55242.7,Active
ACC000599,CUST02530,Savings,2025-03-16,BR0008,6321.85,Active
ACC000600,CUST03132,Current,2025-11-30,BR0020,227347.3,Active
ACC000601,CUST04199,Salary,2021-12-19,BR0047,2476.74,Active
ACC000602,CUST02744,Savings,2023-02-17,BR0015,10751.48,Active
ACC000603,CUST00375,Savings,2025-07-09,BR0008,34346.46,Active
ACC000604,CUST02884,Savings,2019-09-26,BR0050,44408.09,Active
ACC000605,CUST03098,Current,2023-03-10,BR0019,19524.57,Active
ACC000606,CUST03737,Current,2023-03-03,BR0031,20560.58,Active
ACC000607,CUST00410,Savings,2022-11-09,BR0009,36049.93,Active
ACC000608,CUST04598,Current,2022-01-05,BR0026,16692.53,Active
ACC000609,CUST04463,Salary,2021-04-05,BR0049,117221.14,Active
ACC000610,CUST03285,Current,2026-08-06,BR0037,60307.93,Active
ACC000611,CUST03688,Current,2026-04-11,BR0006,62779.84,Active
ACC000612,CUST01650,Current,2023-10-20,BR0023,6909.22,Active
ACC000613,CUST00277,Current,2021-10-21,BR0022,20024.94,Active
ACC000614,CUST03332,Savings,2024-10-02,BR0023,15358.75,Active
ACC000615,CUST01808,Current,2019-09-27,BR0013,6589.8,Active
ACC000616,CUST03164,Current,2024-12-23,BR0037,33934.82,Active
ACC000617,CUST01528,Current,2025-07-16,BR0029,11554.44,Active
ACC000618,CUST04633,Salary,2023-01-05,BR0023,48362.72,Active
ACC000619,CUST03115,Savings,2020-01-02,BR0021,6098.33,Active
ACC000620,CUST03039,Salary,2025-07-27,BR0030,173312.0,Active
ACC000621,CUST01469,Current,2026-03-05,BR0023,7513.08,Active
ACC000622,CUST04334,Savings,2023-06-21,BR0030,28657.28,Active
ACC000623,CUST01691,Current,2020-09-29,BR0020,56967.21,Active
ACC000624,CUST00642,Current,2025-04-15,BR0040,11105.9,Active
ACC000625,CUST04297,Salary,2025-07-07,BR0036,61264.9,Active
ACC000626,CUST02748,Salary,2021-07-18,BR0026,5039.08,Active
ACC000627,CUST02308,Current,2020-04-01,BR0043,125811.65,Active
ACC000628,CUST02446,Current,2025-01-26,BR0049,22403.65,Active
ACC000629,CUST02394,Salary,2020-08-15,BR0015,10767.7,Active
ACC000630,CUST02109,Savings,2020-08-18,BR0020,15382.44,Active
ACC000631,CUST03241,Salary,2020-12-31,BR0039,58145.46,Active
ACC000632,CUST04977,Savings,2026-05-19,BR0046,10923.3,Inactive
ACC000633,CUST02118,Current,2023-10-21,BR0038,8962.2,Active
ACC000634,CUST01855,Salary,2020-03-19,BR0018,16884.58,Active
ACC000635,CUST02162,Savings,2021-03-17,BR0034,5364.97,Active
ACC000636,CUST04599,Savings,2024-03-20,BR0010,195761.56,Active
ACC000637,CUST04861,Current,2022-06-08,BR0033,11162.63,Active
ACC000638,CUST04960,Salary,2021-01-26,BR0031,59750.94,Active
ACC000639,CUST01791,Salary,2025-12-11,BR0043,28321.15,Active
ACC000640,CUST04280,Salary,2021-10-30,BR0018,6758.52,Active
ACC000641,CUST01292,Savings,2025-06-10,BR0001,21869.63,Blocked
ACC000642,CUST04678,Current,2025-09-24,BR0009,56432.66,Active
ACC000643,CUST01420,Savings,2025-07-24,BR0031,17572.43,Active
ACC000644,CUST03924,Current,2023-01-14,BR0020,92201.86,Active
ACC000645,CUST04249,Current,2022-01-26,BR0013,75043.14,Active
ACC000646,CUST03382,Current,2024-03-18,BR0022,66349.92,Active
ACC000647,CUST04798,Savings,2022-01-31,BR0050,12688.0,Active
ACC000648,CUST02003,Savings,2022-01-26,BR0003,6028.11,Active
ACC000649,CUST04643,Current,2024-07-01,BR0020,10548.04,Active
ACC000650,CUST00526,Savings,2021-11-15,BR0047,27875.1,Active
ACC000651,CUST04642,Savings,2020-07-28,BR0002,42401.71,Active
ACC000652,CUST02915,Savings,2026-02-14,BR0009,1626.38,Active
ACC000653,CUST01672,Salary,2020-08-30,BR0030,21813.06,Active
ACC000654,CUST03224,Current,2023-01-03,BR0034,26627.69,Active
ACC000655,CUST03209,Savings,2026-08-25,BR0022,15787.08,Active
ACC000656,CUST03862,Savings,2021-05-14,BR0036,103728.13,Active
ACC000657,CUST00647,Salary,2020-05-20,BR0040,36539.02,Active
ACC000658,CUST00564,Current,2024-05-14,BR0046,106109.86,Active
ACC000659,CUST02445,Savings,2023-11-20,BR0017,16997.94,Active
ACC000660,CUST03249,Current,2021-05-10,BR0015,67844.46,Active
ACC000661,CUST01826,Salary,2020-09-23,BR0036,156698.63,Active
ACC000662,CUST01677,Current,2024-01-22,BR0012,106301.23,Active
ACC000663,CUST03338,Savings,2019-12-14,BR0043,5939.8,Active
ACC000664,CUST00275,Savings,2023-08-21,BR0013,16245.78,Active
ACC000665,CUST02399,Savings,2023-09-21,BR0017,14556.64,Active
ACC000666,CUST00883,Savings,2020-07-30,BR0020,39620.64,Active
ACC000667,CUST03693,Salary,2020-08-06,BR0038,50192.67,Active
ACC000668,CUST03247,Salary,2021-08-05,BR0002,8049.21,Active
ACC000669,CUST02571,Salary,2019-12-22,BR0046,23894.56,Active
ACC000670,CUST04662,Current,2022-12-13,BR0025,1950.98,Active
ACC000671,CUST00411,Savings,2021-03-21,BR0042,124285.18,Active
ACC000672,CUST03992,Current,2020-05-11,BR0019,11910.21,Active
ACC000673,CUST02159,Savings,2026-02-19,BR0003,23553.67,Active
ACC000674,CUST02610,Savings,2025-07-19,BR0010,15190.42,Active
ACC000675,CUST03004,Savings,2026-07-05,BR0011,87136.67,Active
ACC000676,CUST04581,Salary,2020-03-22,BR0018,731.42,Active
ACC000677,CUST02772,Savings,2021-09-15,BR0029,21591.77,Active
ACC000678,CUST01307,Savings,2023-05-11,BR0013,19399.79,Active
ACC000679,CUST01256,Salary,2024-11-18,BR0015,12779.99,Active
ACC000680,CUST00134,Savings,2022-10-21,BR0022,174812.96,Active
ACC000681,CUST00884,Savings,2023-05-18,BR0014,7594.69,Active
ACC000682,CUST01882,Savings,2025-12-05,BR0015,55612.06,Active
ACC000683,CUST03345,Current,2020-11-11,BR0029,33775.92,Active
ACC000684,CUST01007,Salary,2023-05-30,BR0028,100089.8,Active
ACC000685,CUST02992,Savings,2024-09-22,BR0029,9890.93,Active
ACC000686,CUST01164,Current,2026-03-11,BR0040,9140.2,Active
ACC000687,CUST02583,Savings,2019-12-31,BR0048,82066.39,Active
ACC000688,CUST02278,Salary,2025-04-15,BR0024,36694.63,Active
ACC000689,CUST00641,Savings,2023-12-07,BR0015,3449.81,Active
ACC000690,CUST04556,Current,2026-03-04,BR0032,11531.46,Active
ACC000691,CUST00238,Savings,2021-04-04,BR0018,35019.46,Active
ACC000692,CUST01080,Savings,2026-03-09,BR0009,60193.34,Active
ACC000693,CUST03756,Savings,2021-06-09,BR0038,9749.03,Active
ACC000694,CUST00135,Savings,2025-10-25,BR0030,667.07,Active
ACC000695,CUST01339,Salary,2022-05-09,BR0009,41269.04,Active
ACC000696,CUST03059,Savings,2020-01-08,BR0029,5092.96,Active
ACC000697,CUST03389,Current,2024-06-27,BR0043,1957.05,Active
ACC000698,CUST03790,Salary,2019-10-09,BR0050,735.98,Inactive
ACC000699,CUST03902,Salary,2020-12-12,BR0041,58499.71,Active
ACC000700,CUST02631,Current,2022-07-21,BR0027,25702.43,Active
ACC000701,CUST04922,Savings,2021-10-13,BR0017,16801.31,Active
ACC000702,CUST02948,Salary,2021-02-21,BR0035,116637.86,Active
ACC000703,CUST03611,Savings,2022-08-17,BR0044,47324.79,Active
ACC000704,CUST01216,Current,2023-07-31,BR0033,153209.27,Active
ACC000705,CUST00526,Savings,2021-05-10,BR0010,4141.1,Active
ACC000706,CUST00329,Salary,2025-02-16,BR0045,21131.9,Active
ACC000707,CUST03230,Salary,2020-02-17,BR0019,3165.11,Active
ACC000708,CUST04155,Salary,2022-12-23,BR0048,16726.36,Active
ACC000709,CUST02027,Current,2022-11-18,BR0016,16344.73,Active
ACC000710,CUST03698,Salary,2020-12-13,BR0050,46720.41,Inactive
ACC000711,CUST01527,Savings,2022-02-17,BR0009,23264.33,Active
ACC000712,CUST00387,Savings,2023-12-13,BR0034,46540.98,Active
ACC000713,CUST04207,Savings,2020-03-10,BR0016,51232.44,Active
ACC000714,CUST04529,Current,2021-07-25,BR0048,292410.65,Active
ACC000715,CUST00606,Current,2021-03-19,BR0004,15087.83,Active
ACC000716,CUST03971,Current,2024-12-25,BR0045,7120.78,Active
ACC000717,CUST01848,Salary,2021-04-20,BR0010,29593.21,Active
ACC000718,CUST04815,Salary,2022-07-04,BR0040,8410.73,Active
ACC000719,CUST02908,Savings,2025-03-31,BR0039,130398.83,Active
ACC000720,CUST00897,Current,2025-10-13,BR0007,15679.95,Active
ACC000721,CUST01165,Current,2023-05-20,BR0025,11173.59,Active
ACC000722,CUST02047,Savings,2019-11-12,BR0036,12511.72,Active
ACC000723,CUST01340,Savings,2023-05-25,BR0024,52161.55,Active
ACC000724,CUST01226,Savings,2020-03-28,BR0008,18227.81,Active
ACC000725,CUST03088,Salary,2021-09-27,BR0021,10198.54,Active
ACC000726,CUST02136,Salary,2024-10-07,BR0042,162498.22,Active
ACC000727,CUST01576,Savings,2024-02-23,BR0048,7884.04,Active
ACC000728,CUST04421,Savings,2022-02-05,BR0013,22986.89,Inactive
ACC000729,CUST02412,Current,2024-05-21,BR0029,48183.28,Active
ACC000730,CUST00152,Current,2021-01-07,BR0033,3110.06,Active
